business_id,review_cool,review_funny,review_id,review_stars,review_useful,user_id,attributes_DogsAllowed,attributes_DriveThru,attributes_GoodForKids,good_for_dessert,good_for_late_night,good_for_lunch,good_for_dinner,good_for_brunch,good_for_breakfast,attributes_HasTV,attributes_NoiseLevel,attributes_OutdoorSeating,attributes_RestaurantsAttire,attributes_RestaurantsDelivery,attributes_RestaurantsGoodForGroups,attributes_RestaurantsPriceRange,attributes_RestaurantsReservations,attributes_RestaurantsTableService,attributes_RestaurantsTakeOut,attributes_Smoking,attributes_WheelchairAccessible,attributes_WiFi,categories,city,is_open,name,bus_review_count,bus_stars,state,cuisine,user_average_stars,bus_cool,user_review_count
EBnv9_03eNqxQqRQJH4SUw,0,0,EnKGyPJd-LSMx44i1R24PA,2,1,oMUHTMLdpGVGvKCYshUFkA,0,,1,1,0,1,1,1,1,1,average,1,casual,0,1,2,0,1,1,no,1,no,"Chicken Wings, Waffles, Southern, Restaurants, Nightlife, Bars, Soul Food, Wine Bars",Gilbert,1,Lo-Lo's Chicken and Waffles,703,3,AZ,Others,3.44,0,8
bI4emjU96ZvGQRTwxItd2w,0,0,WvDWQt_Yvmxn9BGysz6Qhw,4,0,kZL2b3j946EWTqpqsOVe2Q,,,1,0,0,1,1,0,0,0,quiet,0,casual,1,1,2,0,1,1,,,no,"Ethnic Food, Vietnamese, Food, Restaurants, Specialty Food, Chinese, Imported Food, Thai",Phoenix,1,Tom Yum Downtown,141,3.5,AZ,"Chinese, Thai",4.24,0,15
wVnTsX7yDWI7pjED4xa9Dg,0,0,KKuDWYRzCtJA0Z-1zEwpxA,4,0,AKawjepuN95hYXMmT7Yv7A,,,1,,,,,,,1,quiet,1,casual,1,0,2,0,,1,,,free,"Food, Pizza, Restaurants",Phoenix,0,Naked Pizza,24,3,AZ,Others,3.68,5,25
cTZmf7B-4yciMc1WKiCVOA,1,0,J2kH1DFLrCTtCl5W8uLNeA,5,1,9zwfgQvJsGjKM4AEDfmJjQ,,0,1,0,1,0,1,0,0,0,average,1,casual,0,1,2,0,1,1,outdoor,1,free,"Burgers, Soul Food, Restaurants, American (Traditional), Bars, Diners, Nightlife",Phoenix,1,Welcome Diner,905,4.5,AZ,American,4.2,1,5
vyEetoXzGq9vBTWpOu85pQ,0,0,L7ioaG6gV9W3iDYSyJMz2g,3,0,JccXj_lmXiLWCyDb2n950g,,,1,0,1,1,1,0,0,1,loud,1,casual,0,1,2,0,1,1,outdoor,,free,"Food, Bars, Nightlife, Barbeque, Sports Bars, Restaurants, Beer, Wine & Spirits, American (Traditional), Chicken Wings",Goodyear,1,Buffalo Wild Wings,213,2.5,AZ,American,2.73,5,38
mnwRtuVQEsIUomBchu0gwg,1,0,YdISzzWXJdQRgoi4InEv9g,5,1,LQUr_l2wzHAuy_oWtBFESQ,,,1,0,0,1,1,0,0,1,average,1,casual,0,1,2,0,,1,,,free,"Restaurants, American (New), Beer, Wine & Spirits, Breweries, Breakfast & Brunch, American (Traditional), Food, Gluten-Free",Phoenix,1,OHSO Brewery- Arcadia,1163,4,AZ,American,3.86,502,351
AhPmh0NaRDbEYyhd9egzLA,0,0,BRo4B1w_RuPJaD7OxpMYBA,5,0,CMx6QMkOdISMHauo0_01Kw,1,,1,0,0,1,1,0,0,1,average,1,casual,0,1,2,1,1,1,,1,free,"Food, Restaurants, Vegetarian, Mexican, Tacos",Phoenix,1,Joyride Taco House,987,4,AZ,Mexican,4.61,14,45
htNS19kbvYpQ5FfW0_-f8g,0,0,tYWhlGt5fy7EJP95GY_C4g,5,1,UeQi7PUqX-yA9dS2zwgxyw,,,0,0,0,0,1,0,0,1,average,1,casual,0,1,2,1,1,1,outdoor,1,free,"Bars, Food, Nightlife, Vegan, Diners, Beer, Wine & Spirits, Restaurants, American (New), Steakhouses, Cafes",Cave Creek,1,Indigo Crow Restaurant & Bar,200,4,AZ,American,4.27,29,50
seYvTmOZGJ2IAMdfQa8pkg,0,0,nYRFuGtvL7VOufy3QuJqpw,4,0,bT1useVPO50gWg7ORVb4ag,,,1,1,0,0,0,1,1,0,average,1,casual,0,1,1,1,,1,,,free,"Bars, Vegetarian, Coffee & Tea, Nightlife, Bakeries, Cafes, Breakfast & Brunch, Sandwiches, Restaurants, Food",Phoenix,1,Urban Beans Cafe & Bar,466,3.5,AZ,Others,2.88,2,8
VLDFjeqpUgWhnVuB_8GuEg,0,0,zOUQWwSvuDmiDyzrVAODIg,3,0,RYfvqXQuNOO4x2etMLoATQ,1,,1,0,0,1,1,0,0,1,average,1,casual,0,1,2,1,,1,,1,free,"Vegetarian, Pizza, Vegan, Food, Restaurants, Salad, American (New)",Scottsdale,1,1 Food Kitchen,1124,4,AZ,American,2.88,1,8
AcgtsEyOco2WVJLgCGVwQA,0,0,#NAME?,3,0,8zvoABdUO8RXM-CUvpp7iw,,,1,0,1,1,0,0,0,0,average,0,casual,0,1,1,0,1,1,,,no,"Burgers, Restaurants, Fast Food, American (Traditional)",Tempe,1,Whataburger,72,3,AZ,American,3.11,33,136
WSdANzoNmwLPAVuVw5SOFw,0,1,G2a57gE2rY0xgbeFcysLJg,2,1,OdgUq6VdL7mMblPGVnyftA,,,1,,,,,,,1,average,0,casual,0,1,2,0,,0,,,,"Breweries, American (New), Food, Restaurants",Scottsdale,0,Nimbus American Bistro N' Brewery,87,3,AZ,American,4.44,0,8
oFHvr1cAktvU-bQgrl4aPw,0,0,eV4XWPRGFRgOGl-eq3rjNA,5,0,BX_nDXJD3DGzpej4voDFmQ,1,,1,1,0,1,1,1,1,0,average,1,casual,1,1,2,0,0,1,outdoor,1,free,"Nightlife, American (New), Restaurants, Vegan, Coffee & Tea, Cafes, Cocktail Bars, Vegetarian, Bars, Bakeries, Food",Phoenix,1,The Coronado PHX,497,4,AZ,American,4.27,18,48
CXAC3Pfo7jaEciXZ2Bjgow,0,0,kKnNcvIloyuHCblcJbQOaQ,3,0,fr0Nen1J499HvNml3_6OYA,,0,1,0,0,1,0,0,0,0,average,1,casual,1,1,1,0,,1,,,free,"Delis, Fast Food, Soup, Sandwiches, Restaurants, Salad",Phoenix,1,Potbelly Sandwich Shop,81,4,AZ,Others,3.74,54,180
h2ibhoNQP4kLssMp2OuzLA,0,1,_KMllbvhFKOZVcK8H_sQfg,1,1,lZjX4HTmzqUC3FSmdVs9lA,,,1,,,,,,,0,average,1,casual,0,1,1,0,,1,,,free,"Restaurants, Fast Food, Coffee & Tea, Food, Burgers",Goodyear,1,McDonald's,79,1.5,AZ,Others,2.83,30,56
W7fgRvyxdjr9v4YXLinZtQ,0,0,Y3wAGCWKlNAM83elakPT5w,4,0,#NAME?,,,1,,,,,,,,average,0,casual,0,1,1,0,,1,,,,"Hot Dogs, Restaurants, Fast Food",Phoenix,0,Johnnie's Chicago Red Hots,31,4,AZ,Others,3.57,14,18
JzOp695tclcNCNMuBl7oxA,0,0,QL0kVxZz6-tCQyLeyNq6Mw,4,0,0x35rBtXKza_MG9mPyYsYQ,,0,0,0,0,1,1,0,0,1,loud,1,casual,0,1,2,0,,1,,,free,"Sandwiches, Food, Burgers, Restaurants, American (New), Specialty Food, Breakfast & Brunch, Breweries, Pizza, Nightlife, Bars, Pubs, Cheese Shops",Tempe,1,Four Peaks Brewing,2189,4.5,AZ,American,3.6,11,78
VBJwRxOAtvjy7taLXEjmfg,0,0,HPj-fdNWz5yCDCb9IyDsRw,4,1,z84Lv1rmc1yX_yjGYyf0VQ,,,1,0,0,0,1,0,0,1,average,1,casual,0,1,2,0,1,1,outdoor,,free,"Sports Bars, Food, Restaurants, Beer, Wine & Spirits, Nightlife, Chicken Wings, American (Traditional), Bars",Phoenix,1,Hooters,77,2.5,AZ,American,2.93,5,54
pBFewLcdLnf1XwPTE4jtyQ,2,0,V3qbJklVkYtOL3s0l4Yuhw,4,4,JTbWKeaQLH0w2TWCiRjq4g,1,,0,0,0,1,1,0,0,1,average,1,casual,0,1,2,1,1,1,,1,free,"American (New), Breweries, Pizza, Restaurants, Beer Bar, Food, Beer, Wine & Spirits, Bars, Nightlife",Scottsdale,1,McFate's Tap + Barrel,345,4,AZ,American,3.85,187,198
Yk8WiriuHOkAXufUqGZMyg,0,0,jr0ZGZHCRcjQzmrVje_mjw,3,2,p_chAhOR2dzuv0JWs0PIOg,,1,1,0,0,1,1,0,0,1,average,1,casual,0,1,1,0,,1,,,free,"Burgers, Fast Food, Food, Restaurants, Ice Cream & Frozen Yogurt",Phoenix,1,Culver's,130,3.5,AZ,Others,3.88,15,21
TqAXKLF1P5XAIG9Uq2eUmQ,0,0,xNmx036A_ako77dW1-uBeA,2,1,YA-dB6D7vE5tcQ_gXpbTGQ,,,1,0,0,1,0,0,0,1,average,1,casual,0,1,1,0,,1,,,no,"Mexican, Latin American, Chicken Shop, Restaurants, Fast Food",Phoenix,1,El Pollo Correteado,25,4.5,AZ,"Mexican, American",4.33,0,4
S37sKRRfkhFZRpxaYzWo_A,0,0,67j_yzWWaXyEw2O1j_sAbw,2,0,u9gaJ9PEHmxn-S__XURcRw,,,1,0,0,1,1,0,0,0,average,0,casual,0,1,1,1,,1,,,no,"Specialty Food, Restaurants, Food, Ethnic Food, Noodles, Donuts, Chinese",Chandler,1,China Magic Noodle House,568,4,AZ,Chinese,3.5,0,2
yfdQHhJxsVK9kX65FHTQcQ,0,0,iEgvTp9QBpP6jkUgXpgD8g,2,0,h6lZnlXq3j1fl5TrnYo0qg,,,1,0,0,1,1,0,0,0,very_loud,0,casual,0,1,1,0,,1,,,no,"Restaurants, Event Planning & Services, Caterers, American (Traditional), Comfort Food",Glendale,1,Boston Market,30,3,AZ,American,3.65,3,17
4HEF6BuO_BBsTmvcMCbhhg,0,0,HXqAeZAV6EMJkPEGNAiPDw,5,1,lZoaCeFcnThIT7OZVkc6qQ,1,,0,0,0,1,1,0,0,1,average,1,casual,0,1,2,1,1,1,no,1,free,"Breakfast & Brunch, Specialty Food, American (Traditional), Grocery, Meat Shops, Nightlife, Cheese Shops, Bars, Italian, Mediterranean, Lounges, Wine Bars, Cocktail Bars, American (New), Food, Restaurants",Scottsdale,1,Sorso Wine Room,253,4.5,AZ,"American, Italian, Mediterranean",3.92,10,51
D3dAx-QW_uuClz4MambeHA,0,0,tODcmaanQLV0oFFj8Nk6Uw,4,0,INmNn_JWFAn6ZnearzW2MQ,1,,1,0,0,1,0,1,1,0,average,1,casual,0,1,2,0,,1,,1,free,"Food, Shopping, Coffee & Tea, American (New), Flowers & Gifts, Grocery, Sandwiches, Restaurants, Pizza, Bakeries, Breakfast & Brunch",Phoenix,1,La Grande Orange,869,4,AZ,American,3,1,4
GFsZyatl9BFg9F3rDtR9aQ,0,0,Jg1qTpbkZEzTk2mv8SbpUQ,1,0,MjtU-_4DVqsW42v3Y_qD-g,,0,1,0,0,0,0,0,0,1,quiet,1,casual,0,1,1,0,,1,,,,"American (Traditional), Food, Fast Food, Restaurants, Sandwiches",Tempe,1,Subway,15,3.5,AZ,American,2,2,81
#NAME?,0,0,bU1JGyAXfpdp4KiXBZUG8A,4,0,Nu6dMbAr_-DN6QTqMHydmg,0,,1,0,0,0,0,1,1,1,average,1,casual,1,1,2,1,1,1,,1,free,"Coffee & Tea, Turkish, American (Traditional), Restaurants, Food, Sandwiches, Breakfast & Brunch",Scottsdale,1,Breakfast Club- Scottsdale,1094,4,AZ,American,3.56,58,152
D2_y52mbmTrNLHux6aCrIg,0,0,2pLqLJO6dQTtzzs9i0I4zw,5,0,vMePcu09BkYatcWKdEIkXQ,,,1,0,0,0,1,0,0,1,average,1,casual,0,1,2,0,,1,,,no,"Food, Specialty Food, Restaurants, American (Traditional), Barbeque, Steakhouses",Gilbert,1,Texas Roadhouse,193,3.5,AZ,American,3.72,46,142
7ZAQHYwS4SlY2nDkQF54tQ,7,7,TsgGyHqjaTR_GFFar_jKAw,5,11,RBZ_kMjowV0t6_nv2UKaDQ,,,1,1,0,1,0,0,0,0,average,1,casual,1,1,1,1,,1,,,free,"Desserts, Sandwiches, Bakeries, Restaurants, Food",Mesa,1,Sweet Cakes Café,109,3.5,AZ,Others,4.33,7230,1021
yQXnr78QZh4KUhgFw_cevQ,1,0,Gzhym1zJRt_38CLjJFh44Q,3,0,HupqENkFTtF28NMUCdETDQ,,,,,,,,,,,,1,,,,1,,,1,,,free,"Food, Coffee & Tea, Restaurants",Scottsdale,1,Starbucks,53,3.5,AZ,Others,3.13,5,30
l8k4gOEkfoLKq0mPVWHWGg,0,1,7H819BMxiXJ1VftDZiR7wA,3,1,2VRkBZBS5FO_N7yBRWfaLA,,,1,0,0,1,1,0,0,1,average,1,casual,0,1,2,1,,1,,,free,"Sports Bars, Breweries, Food, American (Traditional), Bars, Pubs, Restaurants, Nightlife",Phoenix,1,Arcadia Tavern,431,3.5,AZ,American,3.91,171,202
z6-reuC5BYf_Rth9gMBfgQ,0,0,5RYJzXP5t1lrz6RXw6OZMw,3,0,tVFcSDOApVHmnATqYt0k-Q,,,1,0,0,0,1,0,0,0,average,1,casual,0,1,2,1,,1,,,free,"Salad, Restaurants, Food, Breakfast & Brunch, Desserts, American (New)",Phoenix,1,St. Francis Restaurant,1508,4,AZ,American,4.4,4,12
ijIgdh2bRkBNJa_puVpBoQ,2,1,e6sKlE9ZhOzLJ0hH_XtVNQ,3,2,UNJxpglXgF5w31zGmo2WyQ,,,1,0,0,1,0,1,1,0,average,1,casual,0,1,2,0,0,1,,,no,"Cafes, Food, Coffee & Tea, Bakeries, Restaurants",Avondale,1,Kneaders Bakery Cafe,145,3.5,AZ,Others,3.83,4,34
M0yfSpeDaYTPEnLjw_0g_g,0,0,nerIr9KrNN0PkePduSFXiA,5,1,R6vb0FtmClhfwajs_AuusQ,,,1,,,,,,,0,average,1,casual,1,1,2,0,,1,,,no,"Caterers, Desserts, Bakeries, Event Planning & Services, Custom Cakes, Sandwiches, Coffee & Tea, Party & Event Planning, Restaurants, Food",Phoenix,1,Baker Wee,159,4,AZ,Others,3.74,314,207
F-ULgBFmiSqG9udQmu6CCw,2,4,n1p1JzY1ViK3R9tKVf7Isw,5,5,Mz3ZAFChRgBMgaaB5sJU_Q,,,1,,,,,,,0,average,0,casual,0,1,1,0,,1,,1,no,"Bakeries, Food, Restaurants, Ethnic Food, Mediterranean, Specialty Food, Middle Eastern, Halal, Meat Shops, Grocery, International Grocery",Phoenix,1,Baiz Market Place,189,4.5,AZ,Mediterranean,3.61,297,284
0W_pPAiTXgazY2mtX6o0_w,0,3,fFKbRz0FDzr5yS9NSLDXNw,2,2,xTHoZ5p6P0SGr3Hh7PXQ_Q,,1,1,0,0,1,1,0,0,0,average,1,casual,0,1,1,0,0,1,,,no,"Hot Dogs, Fast Food, Burgers, Salad, American (Traditional), Restaurants",Scottsdale,1,Portillo's Hot Dogs,741,4,AZ,American,2.93,45,91
#NAME?,0,0,OTroKpmjvL87ddvtGANE3A,5,0,HLv0cjvAbyush2AXuNEPmg,,,1,0,0,0,0,0,1,1,average,0,casual,0,1,1,0,,1,,,free,"Restaurants, Fast Food",Gilbert,0,McDonalds,63,1.5,AZ,Others,4.06,6,45
AhPmh0NaRDbEYyhd9egzLA,0,0,uh34WsfcHD9kN9LrIaH7BQ,5,1,QkrZzFX-WjN1D7bb-4QYqw,1,,1,0,0,1,1,0,0,1,average,1,casual,0,1,2,1,1,1,,1,free,"Food, Restaurants, Vegetarian, Mexican, Tacos",Phoenix,1,Joyride Taco House,987,4,AZ,Mexican,4.13,29,97
vyEetoXzGq9vBTWpOu85pQ,0,0,xOYH-2ajqWWL58TpERPRSA,3,0,13DBABeoLEm13wCym_dq7w,,,1,0,1,1,1,0,0,1,loud,1,casual,0,1,2,0,1,1,outdoor,,free,"Food, Bars, Nightlife, Barbeque, Sports Bars, Restaurants, Beer, Wine & Spirits, American (Traditional), Chicken Wings",Goodyear,1,Buffalo Wild Wings,213,2.5,AZ,American,3.27,0,6
PCiyAPyWO9_6IUWgw7Pwog,0,0,SrMfF5e535BFMCgbwlenuQ,4,0,p0-6hqtqLJ6Q95wEv7UKgQ,,,1,0,0,1,0,1,1,0,quiet,1,casual,0,0,2,0,,1,,,free,"Food, Restaurants, Coffee & Tea, Breakfast & Brunch, Cafes",Scottsdale,1,Alo Cafe,454,4,AZ,Others,3.81,0,36
kUuJ8TDXWz8J2Tnz2sqtuA,0,0,rgXuQWGfgC4lDz3ZVAVW1w,5,2,NIU0j-GimwYo8q3RpIY9Ng,,,1,,,,,,,1,average,1,casual,0,1,1,0,,1,,,,"Mexican, Burgers, Restaurants, Beer, Wine & Spirits, Food",Scottsdale,0,Bueno Burger,70,4,AZ,Mexican,4.5,3,8
n6IWvkVMWB9OIRZBXh5tHw,0,0,mAuS8u4gezEJqJwowMwlcQ,2,0,caQG83l2SxGe40YmrS0VJA,,,,,,,,,,,,1,,,,1,0,,1,,,free,"Coffee & Tea, Food, Restaurants, Breakfast & Brunch, Sandwiches",Phoenix,1,Elevate Coffee,346,4.5,AZ,Others,2.59,0,46
utR8Ei5_c2CRAIffpYtdZQ,0,0,OfVSHsb8tWUdYLJsGuHNBA,5,1,PT6GrJLyXYtXvprtQ79IMQ,,,1,0,0,1,0,1,1,0,average,1,casual,0,1,2,0,1,1,,,free,"Breakfast & Brunch, Restaurants, Food, American (Traditional)",Tempe,1,Matt's Big Breakfast,281,3.5,AZ,American,4.22,22,101
ZaMY0vMwnpx-kbAK5ROhHg,0,0,Xk6drdhclH04kIaJK0Uxeg,2,0,ZcQzH9wGeRVe7XhcMFIMLw,,,1,0,0,1,0,0,0,0,average,1,casual,0,1,1,0,,1,,,free,"Fast Food, Food, Asian Fusion, Event Planning & Services, Desserts, Chinese, Caterers, Restaurants",Phoenix,1,Panda Express,20,2.5,AZ,Asian Fusion,3.3,0,23
4KZRFxciaKfTD7qbS55b7g,0,0,Pv8NIi80zmjnvCWiKjzX7w,5,0,k6c22R8l4cprTjRHQraPow,,,1,1,0,1,1,0,0,0,quiet,1,casual,0,1,2,0,1,1,,1,no,"Food Trucks, Food, Pizza, Restaurants, Italian",Peoria,1,Fabio On Fire,292,4.5,AZ,Italian,3.38,2,24
Q9is4jcGh5FT_1sAKilu6g,1,0,sPS6XqNtE_w6NTEpvJj8cw,5,0,HON5lwUw3Kxzge8rfTVmPw,,,1,0,0,1,0,1,1,0,average,1,casual,0,1,2,1,,1,,,free,"Vegan, Specialty Food, Gluten-Free, Breakfast & Brunch, Food, Bakeries, Restaurants, Cafes",Phoenix,1,Jewel's Bakery and Cafe,513,4,AZ,Others,4.65,2,18
6nbmlMVmbifIjrEEbCaA6w,0,0,dfigKIRrApWLpERhNFDnew,5,0,knidF57BnpDxQ4VMveb1Ng,,,1,0,0,1,1,0,0,1,average,0,casual,0,1,1,1,,1,,,free,"Mexican, Modern European, Specialty Food, Restaurants, Ethnic Food, Food",Phoenix,1,Old Town Sarajevo,304,4.5,AZ,Mexican,4.25,0,4
bqMEml5HIFSMo4CPfjlG0A,1,0,_KXEbrQntO4fkvEKqoOvMA,5,9,5MZj0jySfFuyAbLdarBEaQ,,,1,,,,,,,1,average,0,casual,0,1,1,0,,1,,,free,"Restaurants, Ice Cream & Frozen Yogurt, Desserts, Food, Vegan",Tempe,0,Chill,52,4.5,AZ,Others,4.41,12,27
ghpFh6XpH1TYZhjAGdx-xw,0,0,70pL1t2Hw0FVWwY2Vay5DQ,5,0,Tf5vYi8gn1X_2mhvsZr3bw,,,1,0,0,1,0,0,0,0,average,1,casual,0,1,1,0,,1,,,no,"Italian, Salad, Food, Pizza, Restaurants",Phoenix,1,Fired Pie,232,4,AZ,Italian,4.68,1,22
BEOuTVv5vjbHMrMMXI5pig,0,0,cHKtOlJv5WEJ1dAw7iKyTw,3,0,ISnQFvO_qKRoQTyj7DxdhQ,,,1,,,,,,,1,average,1,casual,1,1,2,0,,1,,,free,"Delis, Sports Bars, Bars, Restaurants, Nightlife, Beer, Wine & Spirits, Food",Scottsdale,0,Abe's of Scottsdale Deli Restaurant,71,3.5,AZ,Others,3.65,43,156
CyWsCnkl2rEktQnVCZRA4w,0,0,PcYaJHauMmlJyb9Uy7KqDw,5,1,C4-DtyZClKlyIi9_9xc5AA,,,,,,,,,,0,quiet,1,casual,0,,None,None,,,,,,"Restaurants, Food, American (New), Sandwiches, Coffee & Tea",Glendale,0,Tully's Coffee,5,3,AZ,American,3.89,143,317
vQq_sX0kSAUdT3yLW06q5A,0,0,MzEcqiq1J3_3-MLp7NasVg,4,0,JW85V2BfiGF-2B8wsK723g,,,1,0,0,1,1,0,0,1,average,1,casual,0,1,2,1,1,1,,,no,"Italian, Mexican, Nightlife, Bars, Butcher, Restaurants, Food, Diners, Cafes",Scottsdale,1,The Blind Pig,397,4,AZ,"Italian, Mexican",4.05,6,41
S75Lf-Q3bCCckQ3w7mSN2g,3,5,IB3td6P4zwGFra7wwU1hDA,4,3,kjeX2RXvW7RhBbD2QLd5jA,,,1,,,,,,,1,average,0,casual,0,1,2,1,,1,,,free,"Nightlife, American (New), Burgers, Comfort Food, Cocktail Bars, Restaurants, Food, Bars, American (Traditional)",Scottsdale,0,Notorious Burgers,100,3.5,AZ,American,3.69,2953,845
oFHvr1cAktvU-bQgrl4aPw,0,0,9sKfjJwMDPMqdVM9AfepZg,2,0,l9l3dizBSakBHP9lfxtfYQ,1,,1,1,0,1,1,1,1,0,average,1,casual,1,1,2,0,0,1,outdoor,1,free,"Nightlife, American (New), Restaurants, Vegan, Coffee & Tea, Cafes, Cocktail Bars, Vegetarian, Bars, Bakeries, Food",Phoenix,1,The Coronado PHX,497,4,AZ,American,3.33,0,9
JzOp695tclcNCNMuBl7oxA,0,0,l45Lra9RMAl7KlX5yV_qvw,5,0,Gt7uXOrzduBYyhviNwzRfw,,0,0,0,0,1,1,0,0,1,loud,1,casual,0,1,2,0,,1,,,free,"Sandwiches, Food, Burgers, Restaurants, American (New), Specialty Food, Breakfast & Brunch, Breweries, Pizza, Nightlife, Bars, Pubs, Cheese Shops",Tempe,1,Four Peaks Brewing,2189,4.5,AZ,American,4.15,8,99
5XIIUcmBADuz1h8W0QztVQ,0,0,0pdUofEa1IvJ-NmH0DQSiw,5,0,OtsVBpCB-h14WITTfXfTJw,,1,1,,,,,,,0,quiet,1,casual,0,1,1,0,0,1,,,free,"Restaurants, Chinese, Fast Food",Phoenix,1,Panda Express,32,2.5,AZ,Chinese,2.76,11,49
9D7h2xfVJrGkkwXDsnfV_Q,0,0,woKNbJBy4_uAcxVvLisHnw,5,0,Xs1zWwNgBfWUqRzNcbrIXQ,,,1,0,0,1,0,1,1,1,average,1,casual,0,1,1,0,,1,,,free,"Restaurants, Cafes, Coffee & Tea, Food, Breakfast & Brunch",Tempe,1,Romancing the Bean,133,4,AZ,Others,4.78,5,43
O0UhNI9KHdY1wOdhEtT2vg,1,1,JH5hG7yCOFQnSL1ztb9TXQ,5,3,epzT2S3OltQqMF-byztyXw,,,0,0,0,0,1,0,0,1,average,1,dressy,0,1,3,1,1,1,no,1,free,"Wine Bars, Seafood, Nightlife, Food, Steakhouses, Bars, Beer, Wine & Spirits, Restaurants",Scottsdale,1,Eddie Merlot's,140,4,AZ,Others,4.76,116,123
JFhfVTt_8xNjtwqSD-raIw,0,0,eq2sGxSkbd-hd2-hTzaDHg,2,2,qejXjXMN_QPOIkfk9Rd05A,,,1,0,0,1,0,0,1,0,average,1,casual,0,1,2,0,,1,,,no,"Restaurants, Food, Desserts, American (Traditional), Breakfast & Brunch, Diners, Burgers",Scottsdale,1,5 & Diner,126,3,AZ,American,3.7,54,214
hf8WoI724TuDeAtH80bgPg,0,0,aLwQkQxrIVMpljYLrDZpVw,4,0,Yo5tISJR2GgAHkpILXu9CQ,0,0,1,0,0,1,1,0,0,1,average,1,casual,0,1,2,0,1,1,no,1,free,"American (New), Burgers, Desserts, Restaurants, Food, Beer Bar, Bars, American (Traditional), Nightlife",Chandler,1,Cold Beers & Cheeseburgers,510,3.5,AZ,American,4.09,43,103
3N9U549Zse8UP-MwKZAjAQ,0,0,plrhl2D_7KUGXrnKUIUw1g,5,0,MPlArlIuebGLUulc7jFIeA,,,1,0,0,1,1,0,1,0,average,1,casual,0,1,2,0,,1,,,free,"Grocery, Food, Restaurants, Breakfast & Brunch, Coffee & Tea, American (New), Local Flavor",Gilbert,1,Liberty Market,1315,4,AZ,American,4.26,14,76
#NAME?,2,1,y9darWC3DCBhUNpQbYp-mA,5,1,QG9ZJatKSWj5p5VrW3cfMA,1,,1,0,0,1,1,0,0,1,average,1,casual,0,1,1,0,0,1,,1,free,"Restaurants, Food, Donuts, Gastropubs, Coffee & Tea, Hot Dogs, American (New)",Phoenix,1,Short Leash Hotdogs & Rollover Doughnuts,853,4,AZ,American,4.29,666,296
AeDplBfh-irj-VHcd9YmbQ,0,0,M1jrcPBSRsN_c4CN94B44Q,4,0,JRVZG46DixeBx6VtFEUJzg,,,1,0,0,1,1,0,0,0,average,1,casual,0,1,2,0,0,1,,,no,"Restaurants, Food, Wraps, Juice Bars & Smoothies, Soup, Vegetarian, Salad, Sandwiches",Scottsdale,1,MAD Greens - Northeast Scottsdale,87,3.5,AZ,Others,3.45,11,107
vK1_qKEG7zHvjiTOsN0CRg,0,0,ReR_M54F2WtpLN33Jr1AnA,5,0,OClLMc1sEgtuUvDN5zQXxg,,,1,0,0,0,0,1,1,1,average,1,casual,0,1,2,0,1,1,,1,free,"Food, Restaurants, Coffee & Tea, Breakfast & Brunch, Diners, Sandwiches",Tempe,1,"Snooze, An A.M. Eatery",945,4.5,AZ,Others,4.29,0,7
S37sKRRfkhFZRpxaYzWo_A,0,0,ntalkYGa3t-t1sPrrrueyQ,3,0,SCYd8BnpdTCoGIFUIw_SWA,,,1,0,0,1,1,0,0,0,average,0,casual,0,1,1,1,,1,,,no,"Specialty Food, Restaurants, Food, Ethnic Food, Noodles, Donuts, Chinese",Chandler,1,China Magic Noodle House,568,4,AZ,Chinese,3.52,50,117
j2bx_ctb_ED3zbfSaqhQmQ,1,0,v25Fw2DbjF3DfKLpZLd9VQ,4,1,r0st0Nrq8AwrXZJj2OOElg,,,0,0,0,0,1,0,0,1,average,1,casual,0,1,2,1,,1,,,no,"Nightlife, Desserts, Steakhouses, Food, Restaurants, Bars, American (Traditional)",Scottsdale,1,Roaring Fork,1072,4,AZ,American,3.93,21,29
f-sNkSAs_HyUN-J0DE-v7w,0,0,t7AmN8M8umRcePfwubeKEw,4,3,qZB8BZ2ZzMF0VfIGhttu7w,,,1,1,0,0,0,0,0,0,average,1,casual,0,1,1,0,0,1,,,no,"Ice Cream & Frozen Yogurt, Restaurants, Food, Fast Food, Burgers, American (New)",Surprise,1,Sonic Drive-In,25,3,AZ,American,3.96,1088,435
t2QVTKD4PSS3vQxM3UP8Qw,0,2,GUi7nUWqKnEOIfyZR-xbAA,4,0,b_eoPMd72MLjrOTB9IkrYw,,,1,,,,,,,1,,1,casual,0,1,1,0,,1,,,,"Restaurants, Sandwiches, Bagels, Food, Breakfast & Brunch",Gilbert,0,Brueggers Bagels,26,3.5,AZ,Others,3.47,53,102
Rg43a31sV7gNLZMjy-ZdCg,0,0,snc2YrJBrm8xvsk1sif4fg,4,0,2r2Mk3lJsmm2CghMCWWq6Q,1,,1,0,1,0,1,0,0,1,average,1,casual,0,1,2,1,1,1,,1,free,"Sandwiches, Comfort Food, Gastropubs, Restaurants",Scottsdale,1,Pig & Pickle,790,4,AZ,Others,4.57,1,7
dxvsOCvRPnHB6P3IN-KDuw,0,0,zy-6UGYQGYWXx0xn7hDhPg,5,0,dTZZFB6KJadI5Qg4Oes-3Q,0,,1,0,0,1,1,0,0,1,average,1,casual,0,1,2,1,1,1,,,no,"Desserts, Food, Salad, Restaurants, Pizza",Gilbert,1,Sal's Gilbert Pizza,506,4,AZ,Others,4.11,1,8
